Resolution,Map,Scenario,Agents,Cost Ratio
4,random-64-64-20,9,10,1.0
4,random-64-64-20,10,10,1.0
4,random-64-64-20,11,10,1.0
4,random-64-64-20,12,10,1.0
4,random-64-64-20,13,10,1.0
4,random-64-64-20,15,10,1.0
4,random-64-64-20,1,12,1.0
4,random-64-64-20,2,12,1.0
4,random-64-64-20,3,12,1.0
4,random-64-64-20,4,12,1.0
4,random-64-64-20,5,12,1.0
4,random-64-64-20,6,12,1.0
4,random-64-64-20,7,12,1.0
4,random-64-64-20,9,12,1.0
4,random-64-64-20,10,12,1.0
4,random-64-64-20,11,12,1.0
4,random-64-64-20,12,12,1.0
4,random-64-64-20,13,12,1.0
4,random-64-64-20,15,12,1.0
4,random-64-64-20,2,14,1.0
4,random-64-64-20,3,14,1.0
4,random-64-64-20,4,14,1.0
4,random-64-64-20,6,14,1.0
4,random-64-64-20,7,14,1.0
4,random-64-64-20,9,14,1.0
4,random-64-64-20,10,14,1.0
4,random-64-64-20,11,14,1.0
4,random-64-64-20,12,14,1.0
4,random-64-64-20,13,14,1.0
4,random-64-64-20,15,14,1.0
4,random-64-64-20,3,16,1.0
4,random-64-64-20,4,16,1.0
4,random-64-64-20,6,16,1.0
4,random-64-64-20,7,16,1.0
4,random-64-64-20,10,16,1.0
4,random-64-64-20,11,16,1.0
4,random-64-64-20,12,16,1.0
4,random-64-64-20,13,16,1.0
4,random-64-64-20,15,16,1.0
4,random-64-64-20,3,18,1.0
4,random-64-64-20,4,18,1.0
4,random-64-64-20,6,18,1.0
4,random-64-64-20,7,18,1.0
4,random-64-64-20,11,18,1.0
4,random-64-64-20,13,18,1.0
4,random-64-64-20,15,18,1.0
4,random-64-64-20,3,20,1.0
4,random-64-64-20,4,20,1.0
4,random-64-64-20,6,20,1.0
4,random-64-64-20,7,20,1.0
4,random-64-64-20,11,20,1.0
4,random-64-64-20,13,20,1.0
4,random-64-64-20,15,20,1.0
4,random-64-64-20,4,22,1.0
4,random-64-64-20,6,22,1.0
4,random-64-64-20,7,22,1.0
4,random-64-64-20,11,22,1.0
4,random-64-64-20,13,22,1.0
4,random-64-64-20,15,22,1.0
4,random-64-64-20,4,24,1.0
4,random-64-64-20,6,24,1.0
4,random-64-64-20,7,24,1.0
4,random-64-64-20,11,24,1.0
4,random-64-64-20,13,24,1.0
4,random-64-64-20,15,24,1.0
4,random-64-64-20,4,26,1.0
4,random-64-64-20,6,26,1.0
4,random-64-64-20,7,26,1.0
4,random-64-64-20,11,26,1.0
4,random-64-64-20,13,26,1.0
4,random-64-64-20,15,26,1.0
4,random-64-64-20,4,28,1.0
4,random-64-64-20,7,28,1.0
4,random-64-64-20,7,30,1.0
4,random-64-64-20,15,30,1.0
4,random-64-64-20,11,34,1.0
4,room-32-32-4,1,2,1.0
4,room-32-32-4,2,2,1.0
4,room-32-32-4,3,2,1.0
4,room-32-32-4,4,2,1.0
4,room-32-32-4,5,2,1.0
4,room-32-32-4,6,2,1.0
4,room-32-32-4,7,2,1.0
4,room-32-32-4,8,2,1.0
4,room-32-32-4,9,2,1.0
4,room-32-32-4,10,2,1.0
4,room-32-32-4,11,2,1.0
4,room-32-32-4,12,2,1.0
4,room-32-32-4,13,2,1.0
4,room-32-32-4,14,2,1.0
4,room-32-32-4,15,2,1.0
4,room-32-32-4,1,4,1.0
4,room-32-32-4,2,4,1.0
4,room-32-32-4,3,4,1.0
4,room-32-32-4,4,4,1.0
4,room-32-32-4,5,4,1.0
4,room-32-32-4,6,4,1.0
4,room-32-32-4,7,4,1.0
4,room-32-32-4,8,4,1.0
4,room-32-32-4,9,4,1.0
4,room-32-32-4,10,4,1.0
4,room-32-32-4,11,4,1.0
4,room-32-32-4,12,4,1.0
4,room-32-32-4,13,4,1.0
4,room-32-32-4,14,4,1.0
4,room-32-32-4,15,4,1.0
4,room-32-32-4,1,6,1.0022988505747126
4,room-32-32-4,3,6,1.0
4,room-32-32-4,4,6,1.0025188916876575
4,room-32-32-4,5,6,1.0
4,room-32-32-4,6,6,1.0
4,room-32-32-4,7,6,1.0
4,room-32-32-4,8,6,1.0
4,room-32-32-4,9,6,1.0
4,room-32-32-4,10,6,1.0
4,room-32-32-4,12,6,1.0
4,room-32-32-4,13,6,1.0
4,room-32-32-4,14,6,1.0
4,room-32-32-4,15,6,1.0
4,room-32-32-4,1,8,1.0018083182640145
4,room-32-32-4,4,8,1.0019493177387915
4,room-32-32-4,5,8,1.0
4,room-32-32-4,6,8,1.0
4,room-32-32-4,8,8,1.0
4,room-32-32-4,9,8,1.0
4,room-32-32-4,10,8,1.0
4,room-32-32-4,13,8,1.0
4,room-32-32-4,14,8,1.0
4,room-32-32-4,15,8,1.0
4,room-32-32-4,1,10,1.001560062402496
4,room-32-32-4,5,10,1.0
4,room-32-32-4,6,10,1.0
4,room-32-32-4,8,10,1.0
4,room-32-32-4,9,10,1.0
4,room-32-32-4,14,10,1.0
4,room-32-32-4,15,10,1.0
4,room-32-32-4,1,12,1.0
4,room-32-32-4,6,12,1.0
4,room-32-32-4,8,12,1.0
4,room-32-32-4,9,12,1.0
4,room-32-32-4,14,12,1.0
4,room-32-32-4,15,12,1.0
4,room-32-32-4,1,14,1.0
4,room-32-32-4,6,14,1.0
4,room-32-32-4,8,14,1.0
4,room-32-32-4,9,14,1.0
4,room-32-32-4,14,14,1.0
4,room-32-32-4,15,14,1.0
4,room-32-32-4,8,16,1.0
4,room-32-32-4,9,16,1.0
4,room-32-32-4,15,16,1.0
4,room-32-32-4,9,18,1.0
4,room-64-64-8,1,2,1.0
4,room-64-64-8,2,2,1.0
4,room-64-64-8,3,2,1.0
4,room-64-64-8,4,2,1.0
4,room-64-64-8,5,2,1.0
4,room-64-64-8,6,2,1.0
4,room-64-64-8,7,2,1.0
4,room-64-64-8,8,2,1.0
4,room-64-64-8,9,2,1.0
4,room-64-64-8,10,2,1.0
4,room-64-64-8,11,2,1.0
4,room-64-64-8,12,2,1.0
4,room-64-64-8,13,2,1.0
4,room-64-64-8,14,2,1.0
4,room-64-64-8,15,2,1.0
4,room-64-64-8,1,4,1.0
4,room-64-64-8,2,4,1.0
4,room-64-64-8,3,4,1.0
4,room-64-64-8,4,4,1.0
4,room-64-64-8,5,4,1.0
4,room-64-64-8,6,4,1.0
4,room-64-64-8,7,4,1.0
4,room-64-64-8,8,4,1.0
4,room-64-64-8,9,4,1.0
4,room-64-64-8,10,4,1.0
4,room-64-64-8,11,4,1.0
4,room-64-64-8,13,4,1.0
4,room-64-64-8,14,4,1.0
4,room-64-64-8,15,4,1.0
4,room-64-64-8,1,6,1.0
4,room-64-64-8,2,6,1.0
4,room-64-64-8,3,6,1.0
4,room-64-64-8,4,6,1.0
4,room-64-64-8,5,6,1.0
4,room-64-64-8,8,6,1.0
4,room-64-64-8,9,6,1.0
4,room-64-64-8,10,6,1.0
4,room-64-64-8,13,6,1.0
4,room-64-64-8,15,6,1.0
4,room-64-64-8,2,8,1.0
4,room-64-64-8,3,8,1.0
4,room-64-64-8,5,8,1.0
4,room-64-64-8,8,8,1.0
4,room-64-64-8,13,8,1.0
4,room-64-64-8,2,10,1.0
4,room-64-64-8,3,10,1.0
4,room-64-64-8,5,10,1.0
4,room-64-64-8,13,10,1.0
4,room-64-64-8,13,12,1.0
4,room-64-64-8,13,14,1.0
4,room-64-64-16,1,2,1.0
4,room-64-64-16,2,2,1.0
4,room-64-64-16,3,2,1.0
4,room-64-64-16,4,2,1.0
4,room-64-64-16,5,2,1.0
4,room-64-64-16,6,2,1.0
4,room-64-64-16,7,2,1.0
4,room-64-64-16,8,2,1.0
4,room-64-64-16,9,2,1.0
4,room-64-64-16,10,2,1.0
4,room-64-64-16,11,2,1.0
4,room-64-64-16,12,2,1.0
4,room-64-64-16,13,2,1.0
4,room-64-64-16,14,2,1.0
4,room-64-64-16,15,2,1.0
4,room-64-64-16,2,4,1.0
4,room-64-64-16,3,4,1.0
4,room-64-64-16,4,4,1.0
4,room-64-64-16,5,4,1.0
4,room-64-64-16,6,4,1.0
4,room-64-64-16,7,4,1.0
4,room-64-64-16,8,4,1.0
4,room-64-64-16,9,4,1.0
4,room-64-64-16,10,4,1.0
4,room-64-64-16,11,4,1.0
4,room-64-64-16,12,4,1.0
4,room-64-64-16,14,4,1.0
4,room-64-64-16,2,6,1.0
4,room-64-64-16,3,6,1.0
4,room-64-64-16,4,6,1.0
4,room-64-64-16,5,6,1.0
4,room-64-64-16,6,6,1.0
4,room-64-64-16,7,6,1.0
4,room-64-64-16,8,6,1.0
4,room-64-64-16,9,6,1.0
4,room-64-64-16,10,6,1.0
4,room-64-64-16,11,6,1.0
4,room-64-64-16,14,6,1.0
4,room-64-64-16,2,8,1.0
4,room-64-64-16,3,8,1.0
4,room-64-64-16,4,8,1.0
4,room-64-64-16,5,8,1.0
4,room-64-64-16,6,8,1.0
4,room-64-64-16,7,8,1.0
4,room-64-64-16,8,8,1.0
4,room-64-64-16,9,8,1.0
4,room-64-64-16,10,8,1.0
4,room-64-64-16,2,10,1.0
4,room-64-64-16,4,10,1.0
4,room-64-64-16,5,10,1.0
4,room-64-64-16,6,10,1.0
4,room-64-64-16,7,10,1.0
4,room-64-64-16,10,10,1.0
4,room-64-64-16,2,12,1.0
4,room-64-64-16,5,12,1.0
4,room-64-64-16,10,12,1.0
4,room-64-64-16,2,14,1.0
4,room-64-64-16,5,14,1.0
4,room-64-64-16,2,16,1.0
4,maze-32-32-2,1,2,1.0
4,maze-32-32-2,2,2,1.0
4,maze-32-32-2,3,2,1.0
4,maze-32-32-2,4,2,1.0
4,maze-32-32-2,5,2,1.0
4,maze-32-32-2,6,2,1.0
4,maze-32-32-2,7,2,1.0
4,maze-32-32-2,8,2,1.0
4,maze-32-32-2,9,2,1.0
4,maze-32-32-2,10,2,1.0
4,maze-32-32-2,11,2,1.0
4,maze-32-32-2,12,2,1.0
4,maze-32-32-2,13,2,1.0
4,maze-32-32-2,14,2,1.0
4,maze-32-32-2,15,2,1.0
4,maze-32-32-2,1,4,1.0
4,maze-32-32-2,2,4,1.0
4,maze-32-32-2,3,4,1.0
4,maze-32-32-2,5,4,1.0
4,maze-32-32-2,6,4,1.0
4,maze-32-32-2,9,4,1.0
4,maze-32-32-2,11,4,1.0
4,maze-32-32-2,14,4,1.0
4,maze-32-32-2,1,6,1.0
4,maze-32-32-2,2,6,1.0
4,maze-32-32-2,3,6,1.0
4,maze-32-32-2,5,6,1.0
4,maze-32-32-2,11,6,1.0
4,maze-32-32-2,14,6,1.0
4,maze-32-32-2,1,8,1.0
4,maze-32-32-2,2,8,1.0
4,maze-32-32-2,1,10,1.0
4,maze-32-32-2,2,10,1.0
4,maze-32-32-4,1,2,1.0
4,maze-32-32-4,2,2,1.0
4,maze-32-32-4,3,2,1.0
4,maze-32-32-4,4,2,1.0
4,maze-32-32-4,5,2,1.0
4,maze-32-32-4,6,2,1.0
4,maze-32-32-4,7,2,1.0
4,maze-32-32-4,8,2,1.0
4,maze-32-32-4,9,2,1.0
4,maze-32-32-4,10,2,1.0
4,maze-32-32-4,12,2,1.0
4,maze-32-32-4,13,2,1.0
4,maze-32-32-4,14,2,1.0
4,maze-32-32-4,15,2,1.0
4,maze-32-32-4,1,4,1.0
4,maze-32-32-4,2,4,1.0
4,maze-32-32-4,3,4,1.0
4,maze-32-32-4,4,4,1.0
4,maze-32-32-4,5,4,1.0
4,maze-32-32-4,6,4,1.0
4,maze-32-32-4,7,4,1.0
4,maze-32-32-4,8,4,1.0
4,maze-32-32-4,9,4,1.0
4,maze-32-32-4,10,4,1.0
4,maze-32-32-4,12,4,1.0
4,maze-32-32-4,13,4,1.0
4,maze-32-32-4,15,4,1.0
4,maze-32-32-4,3,6,1.0
4,maze-32-32-4,4,6,1.0
4,maze-32-32-4,5,6,1.0
4,maze-32-32-4,7,6,1.0
4,maze-32-32-4,9,6,1.0
4,maze-32-32-4,10,6,1.0
4,maze-32-32-4,12,6,1.0
4,maze-32-32-4,13,6,1.0
4,maze-32-32-4,15,6,1.0
4,maze-32-32-4,7,8,1.0
4,maze-32-32-4,12,8,1.0
4,maze-32-32-4,13,8,1.0
4,maze-32-32-4,15,8,1.0
4,maze-32-32-4,7,10,1.0
4,maze-32-32-4,13,10,1.0
4,maze-32-32-4,7,12,1.0
4,maze-32-32-4,7,14,1.0
4,maze-128-128-10,4,2,1.0
4,maze-128-128-10,9,2,1.0
4,maze-128-128-10,12,2,1.0
4,maze-128-128-10,14,2,1.0
4,maze-128-128-2,7,2,1.0
4,Berlin_1_256,1,2,1.0
4,Berlin_1_256,2,2,1.0
4,Berlin_1_256,3,2,1.0
4,Berlin_1_256,5,2,1.0
4,Berlin_1_256,6,2,1.0
4,Berlin_1_256,7,2,1.0
4,Berlin_1_256,9,2,1.0
4,Berlin_1_256,10,2,1.0
4,Berlin_1_256,12,2,1.0
4,Berlin_1_256,13,2,1.0
4,Berlin_1_256,14,2,1.0
4,Berlin_1_256,15,2,1.0
4,Berlin_1_256,1,4,1.0
4,Berlin_1_256,3,4,1.0
4,Berlin_1_256,6,4,1.0
4,Berlin_1_256,9,4,1.0
4,Berlin_1_256,12,4,1.0
4,Berlin_1_256,13,4,1.0
4,Berlin_1_256,15,4,1.0
4,Berlin_1_256,1,6,1.0
4,Berlin_1_256,3,6,1.0
4,Berlin_1_256,6,6,1.0
4,Berlin_1_256,9,6,1.0
4,Berlin_1_256,12,6,1.0
4,Berlin_1_256,1,8,1.0
4,Berlin_1_256,3,8,1.0
4,Berlin_1_256,6,8,1.0
4,Berlin_1_256,9,8,1.0
4,Berlin_1_256,12,8,1.0
4,Berlin_1_256,6,10,1.0
4,Berlin_1_256,12,10,1.0
4,Berlin_1_256,6,12,1.0
4,Berlin_1_256,12,12,1.0
4,Boston_0_256,1,2,1.0
4,Boston_0_256,2,2,1.0
4,Boston_0_256,3,2,1.0
4,Boston_0_256,6,2,1.0
4,Boston_0_256,8,2,1.0
4,Boston_0_256,9,2,1.0
4,Boston_0_256,10,2,1.0
4,Boston_0_256,11,2,1.0
4,Boston_0_256,13,2,1.0
4,Boston_0_256,1,4,1.0
4,Boston_0_256,2,4,1.0
4,Boston_0_256,8,4,1.0
4,Boston_0_256,9,4,1.0
4,Boston_0_256,10,4,1.0
4,Boston_0_256,13,4,1.0
4,Boston_0_256,8,6,1.0
4,Boston_0_256,9,6,1.0
4,Boston_0_256,10,6,1.0
4,Boston_0_256,9,8,1.0
4,Paris_1_256,1,2,1.0
4,Paris_1_256,2,2,1.0
4,Paris_1_256,3,2,1.0
4,Paris_1_256,5,2,1.0
4,Paris_1_256,6,2,1.0
4,Paris_1_256,8,2,1.0
4,Paris_1_256,9,2,1.0
4,Paris_1_256,10,2,1.0
4,Paris_1_256,11,2,1.0
4,Paris_1_256,12,2,1.0
4,Paris_1_256,13,2,1.0
4,Paris_1_256,14,2,1.0
4,Paris_1_256,1,4,1.0
4,Paris_1_256,2,4,1.0
4,Paris_1_256,3,4,1.0
4,Paris_1_256,5,4,1.0
4,Paris_1_256,8,4,1.0
4,Paris_1_256,9,4,1.0
4,Paris_1_256,10,4,1.0
4,Paris_1_256,11,4,1.0
4,Paris_1_256,14,4,1.0
4,Paris_1_256,1,6,1.0
4,Paris_1_256,2,6,1.0
4,Paris_1_256,3,6,1.0
4,Paris_1_256,5,6,1.0
4,Paris_1_256,8,6,1.0
4,Paris_1_256,11,6,1.0
4,Paris_1_256,1,8,1.0
4,Paris_1_256,2,8,1.0
4,Paris_1_256,8,8,1.0
4,Paris_1_256,11,8,1.0
4,Paris_1_256,8,10,1.0
4,ht_chantry,1,2,1.0
4,ht_chantry,2,2,1.0
4,ht_chantry,3,2,1.0
4,ht_chantry,4,2,1.0
4,ht_chantry,6,2,1.0
4,ht_chantry,7,2,1.0
4,ht_chantry,8,2,1.0
4,ht_chantry,9,2,1.0
4,ht_chantry,10,2,1.0
4,ht_chantry,11,2,1.0
4,ht_chantry,13,2,1.0
4,ht_chantry,14,2,1.0
4,ht_chantry,15,2,1.0
4,ht_chantry,2,4,1.0
4,ht_chantry,3,4,1.0
4,ht_chantry,4,4,1.0
4,ht_chantry,6,4,1.0
4,ht_chantry,7,4,1.0
4,ht_chantry,8,4,1.0
4,ht_chantry,9,4,1.0
4,ht_chantry,10,4,1.0
4,ht_chantry,13,4,1.0
4,ht_chantry,14,4,1.0
4,ht_chantry,15,4,1.0
4,ht_chantry,2,6,1.0
4,ht_chantry,3,6,1.0
4,ht_chantry,4,6,1.0
4,ht_chantry,6,6,1.0
4,ht_chantry,7,6,1.0
4,ht_chantry,8,6,1.0
4,ht_chantry,9,6,1.0
4,ht_chantry,10,6,1.0
4,ht_chantry,13,6,1.0
4,ht_chantry,15,6,1.0
4,ht_chantry,2,8,1.0
4,ht_chantry,4,8,1.0
4,ht_chantry,8,8,1.0
4,ht_chantry,9,8,1.0
4,ht_chantry,10,8,1.0
4,ht_chantry,15,8,1.0
4,ht_chantry,2,10,1.0
4,ht_chantry,4,10,1.0
4,ht_chantry,8,10,1.0
4,ht_chantry,4,12,1.0
4,ht_mansion_n,1,2,1.0
4,ht_mansion_n,2,2,1.0
4,ht_mansion_n,3,2,1.0
4,ht_mansion_n,4,2,1.0
4,ht_mansion_n,5,2,1.0
4,ht_mansion_n,7,2,1.0
4,ht_mansion_n,8,2,1.0
4,ht_mansion_n,9,2,1.0
4,ht_mansion_n,11,2,1.0
4,ht_mansion_n,12,2,1.0
4,ht_mansion_n,13,2,1.0
4,ht_mansion_n,14,2,1.0
4,ht_mansion_n,1,4,1.0
4,ht_mansion_n,2,4,1.0
4,ht_mansion_n,3,4,1.0
4,ht_mansion_n,5,4,1.0
4,ht_mansion_n,7,4,1.0
4,ht_mansion_n,8,4,1.0
4,ht_mansion_n,9,4,1.0
4,ht_mansion_n,11,4,1.0
4,ht_mansion_n,12,4,1.0
4,ht_mansion_n,13,4,1.0
4,ht_mansion_n,14,4,1.0
4,ht_mansion_n,1,6,1.0
4,ht_mansion_n,2,6,1.0
4,ht_mansion_n,3,6,1.0
4,ht_mansion_n,7,6,1.0
4,ht_mansion_n,9,6,1.0
4,ht_mansion_n,12,6,1.0
4,ht_mansion_n,13,6,1.0
4,ht_mansion_n,14,6,1.0
4,ht_mansion_n,1,8,1.0
4,ht_mansion_n,2,8,1.0
4,ht_mansion_n,7,8,1.0
4,ht_mansion_n,12,8,1.0
4,ht_mansion_n,13,8,1.0
4,ht_mansion_n,1,10,1.0
4,ht_mansion_n,2,10,1.0
4,ht_mansion_n,7,10,1.0
4,ht_mansion_n,12,10,1.0
4,ht_mansion_n,1,12,1.0
4,ht_mansion_n,7,12,1.0
4,ht_mansion_n,12,12,1.0
4,ht_mansion_n,1,14,1.0
4,ht_mansion_n,1,16,1.0
4,ht_mansion_n,1,18,1.0
4,ht_mansion_n,1,20,1.0
4,ht_mansion_n,1,22,1.0
